,Unnamed: 0,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Keyless_Entry,Power,Torque,Odo,Speedo,Tacho,Trip,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_MP3_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Diing_Rear-View_Mirror,Hill_Assist,Gear_Indicator,Engine_Iobilizer,Seat_Back_Pockets,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Adjustable_Steering_Column,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Leather_Wrapped_Steering,Automatic_Headlamps,ASR_Traction_Control,Cruise_Control
1128,1128,Hyundai,Creta,1.6 Crdi Sx Dual Tone,1421208,1582,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Diesel,1630,4270,1780,SUV,5,17.01,17,19.67,1785,6,190,Ventilated Disc,Drum,Mc Pherson struts with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,1490,1540,205/65R16,205/65R16,Electric Power,All Windows,Smart Key,128ps@4000rpm,260Nm@1900-2750rpm,Digital,Analog,Analog,TRUE,5,Fabric,Manual,2590,205/65R16,FALSE,2,CD/MP3/DVD Player with USB & Aux-in,TRUE,FALSE,2 years / Unlimited Kms,TRUE,"With Remote, Internal",475,TRUE,TRUE,TRUE,Digital,Front & Rear,FALSE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,"Internal, With Remote",Digital,Manual,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,Rake,Rear sensors with camera,FALSE,TRUE,FALSE,Touch Sensitive,TRUE,TRUE,FALSE,Manual Adjustment,TRUE,TRUE,Cup Holders,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1129,1129,Hyundai,Creta,1.6 Crdi S At,1336033,1582,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Diesel,1630,4270,1780,SUV,5,17.01,17,17.01,1785,6,190,Ventilated Disc,Drum,Mc Pherson Strut Type with Coil Spring,Coupled Torsion Beam Axle (CTBA) with coil spring,1490,1540,205/65R16,205/65R16,Electric Power,All Windows,Smart Key,128ps@4000rpm,260Nm@1900-2750rpm,Digital,Analog,Analog,TRUE,5,Fabric,Automatic,2590,205/65R16,TRUE,2,CD/MP3/DVD Player with USB & Aux-in,TRUE,FALSE,3 years / Unlimited Kms,TRUE,"Internal, With Remote",475,TRUE,TRUE,TRUE,Digital,Front & Rear,FALSE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Digital,Manual,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,Rake,Rear sensors with camera,FALSE,TRUE,FALSE,Touch Sensitive,TRUE,TRUE,FALSE,Manual Adjustment,TRUE,TRUE,Cup Holders,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1130,1130,Hyundai,Creta,1.6 Vtvt Sx (O) Executive,1422937,1591,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Petrol,1630,4270,1780,SUV,5,15.29,17,15.29,1180,6,190,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle (CTBA) with coil spring,1490,1540,205/65R16,205/65R16,Electric Power,All Windows,Smart Key,121bhp@6400rpm,151Nm@4850rpm,Digital,Analog,Analog,TRUE,5,Leather,Manual,2590,205/65R16,TRUE,2,CD/MP3/DVD Player with USB & Aux-in,TRUE,FALSE,3 years / Unlimited Kms,TRUE,"Internal, With Remote",475,TRUE,TRUE,TRUE,Digital,Front & Rear,FALSE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,"With Remote, Internal",Digital,Manual,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,1758,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags",TRUE,TRUE,TRUE,TRUE,6,Rake,Rear sensors with camera,FALSE,TRUE,FALSE,Touch Sensitive,TRUE,TRUE,FALSE,Manual Adjustment,TRUE,TRUE,Cup Holders,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1131,1131,Hyundai,Creta,1.6 Crdi Sx (O) Executive,1572064,1582,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Diesel,1630,4270,1780,SUV,5,17.01,17,19.67,1785,6,190,Ventilated Disc,Drum,Mc Pherson struts with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,1490,1540,215/60R17,215/60R17,Electric Power,All Windows,Smart Key,126bhp@4000RPM,260Nm@1900-2750rpm,Digital,Analog,Analog,TRUE,5,Leather,Manual,2590,215/60R17,TRUE,2,CD/MP3/DVD Player with USB & Aux-in,TRUE,FALSE,3 years / Unlimited Kms,TRUE,"With Remote, Internal",475,TRUE,TRUE,TRUE,Digital,Front & Rear,FALSE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,"Internal, With Remote",Digital,Manual,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Driver frontal airbag, Drive side airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags",TRUE,TRUE,TRUE,TRUE,6,Rake,Rear sensors with camera,FALSE,TRUE,FALSE,Touch Sensitive,TRUE,TRUE,TRUE,Manual Adjustment,TRUE,TRUE,Cup Holders,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
1132,1132,Hyundai,Creta,1.4 Crdi Ex,1107167,1396,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Diesel,1630,4270,1780,SUV,5,21.38,17,21.38,1785,6,190,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,1490,1540,205/65R16,205/65R16,Electric Power,All Windows,TRUE,90PS@4000rpm,220Nm@1500-2750rpm,Digital,Analog,Analog,TRUE,5,Fabric,Manual,2590,205/65R16,FALSE,TRUE,CD Player with USB & Aux-in,TRUE,FALSE,3 years / Unlimited Kms,FALSE,"With Remote, Internal",475,TRUE,TRUE,TRUE,Digital,Centre,FALSE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Digital,Manual,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Front Row, Second Row",2510,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,Rake,Rear sensors with camera,FALSE,TRUE,FALSE,Touch Sensitive,Multifunction Steering Wheel,TRUE,FALSE,Manual Adjustment,FALSE,TRUE,Cup Holders,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1133,1133,Hyundai,Creta,1.6 Vtvt Ex,1092192,1591,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Petrol,1630,4270,1780,SUV,5,15.29,17,15.29,1785,6,190,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,1490,1540,205/65R16,205/65R16,Electric Power,All Windows,TRUE,123PS@6400rpm,151Nm@4850rpm,Digital,Analog,Analog,TRUE,5,Fabric,Manual,2590,205/65R16,FALSE,TRUE,CD Player with USB & Aux-in,TRUE,FALSE,3 years / Unlimited Kms,FALSE,"Internal, With Remote",475,TRUE,TRUE,TRUE,Digital,Centre,FALSE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Digital,Manual,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Front Row,2510,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,Rake,Rear sensors with camera,FALSE,TRUE,FALSE,Touch Sensitive,Multifunction Steering Wheel,TRUE,FALSE,Manual Adjustment,FALSE,TRUE,Cup Holders,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1134,1134,Hyundai,Creta,Sports Edition Petrol,1279983,1591,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Petrol,1630,4270,1780,SUV,5,15.29,17,15.29,1180,6,190,Ventilated Disc,Drum,Mcpherson strut Type with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,1490,1540,205/65R16,205/65R16,Electric Power,All Windows,Smart Key,123PS@6400rpm,151Nm@4850rpm,Digital,Analog,Analog,TRUE,5,Fabric,Manual,2590,205/65R16,TRUE,2,CD/MP3/DVD Player with USB & Aux-in,TRUE,FALSE,3 years / Unlimited Kms,TRUE,"With Remote, Internal",400,TRUE,TRUE,TRUE,Digital,Front & Rear,FALSE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,"Internal, With Remote",Digital,Manual,Analog + Digital,TRUE,5.2,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,1758,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,Rake,Rear sensors,FALSE,TRUE,FALSE,Touch Sensitive,TRUE,TRUE,FALSE,Manual Adjustment,TRUE,TRUE,Cup Holders,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1135,1135,Hyundai,Creta,Sports Edition Diesel,1414247,1582,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,Diesel,1665,4270,1780,SUV,5,52,17,19.67,1785,6,190,Ventilated Disc,Drum,Mc Pherson Strut Type with Coil Spring,Coupled Torsion Beam Axle (CTBA) with coil spring,1490,1540,205/65R16,205/65R16,Electric Power,All Windows,Smart Key,128ps@4000rpm,260Nm@1900-2750rpm,Digital,Analog,Analog,TRUE,5,Fabric,Manual,2590,205/65R16,FALSE,2,CD/MP3/DVD Player with USB & Aux-in,TRUE,FALSE,2 years / Unlimited Kms,TRUE,"With Remote, Internal",400,TRUE,TRUE,TRUE,Digital,Front & Rear,FALSE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,"Internal, With Remote",Digital,Manual,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,Rake,Rear sensors,FALSE,TRUE,FALSE,Touch Sensitive,TRUE,TRUE,FALSE,Manual Adjustment,TRUE,TRUE,Cup Holders,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1136,1136,Tata,Harrier,Revotorq Xe,1345363,1956,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,50,Diesel,1706,4598,1894,SUV,5,52,17,16.7,1785,6,205,Ventilated Disc,Drum,"Independent Lower Wishbone, McPherson Strut with coil Spring",Semi-Independent; Twist beam with dual path strut,1490,1540,235/70 R16,235/70 R16,Hydraulic Power,All Windows,Smart Key,140PS@3750rpm,350Nm@1750-2500rpm,Digital,Analog,Analog,TRUE,5,Fabric,Manual,2741,235/70 R16,FALSE,TRUE,Not on offer,FALSE,TRUE,"2 Years / 75,000 KM (whichever is earlier)",FALSE,"Internal, With Remote",425,FALSE,TRUE,TRUE,Digital,Front,TRUE,Front & Rear,TRUE,"2 years + 1 year (3rd year extended warranty up to 75,000km) or 2 years + 2 years (3rd and 4th year extended warranty up to 1,00,000 kms).",FALSE,"With Remote, Internal",Analog,Manual,Analog,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,All Rows,2510,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,FALSE,TRUE,2,Rake,Rear sensors,TRUE,FALSE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1137,1137,Tata,Harrier,Revotorq Xm,1471368,1956,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,50,Diesel,1706,4598,1894,SUV,5,52,17,16.7,1785,6,205,Ventilated Disc,Drum,"Independent Lower Wishbone, McPherson Strut with coil Spring",Semi-Independent; Twist beam with dual path strut,1490,1540,235/70 R16,235/70 R16,Hydraulic Power,All Windows,Remote,140PS@3750rpm,350Nm@1750-2500rpm,TRUE,Analog,Analog,2,5,Fabric,Manual,2741,235/70 R16,FALSE,TRUE,CD Player with USB & Aux-in,TRUE,TRUE,"2 Years / 75,000 KM (whichever is earlier)",TRUE,"With Remote, Internal",425,TRUE,TRUE,TRUE,Digital,Front,TRUE,Front & Rear,TRUE,"2 years + 1 year (3rd year extended warranty up to 75,000km) or 2 years + 2 years (3rd and 4th year extended warranty up to 1,00,000 kms).",TRUE,"With Remote, Internal",Analog,Manual,Analog,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Front passenger frontal airbag, Driver frontal airbag",FALSE,TRUE,TRUE,TRUE,2,Rake,Rear sensors,TRUE,TRUE,FALSE,Touch Sensitive,Multifunction Steering Wheel,TRUE,FALSE,Manual Adjustment,FALSE,TRUE,Cup Holders,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1138,1138,Tata,Harrier,Revotorq Xt,1591368,1956,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,50,Diesel,1706,4598,1894,Hatchback,5,52,17,16.7,1080,6,205,Ventilated Disc,Drum,"Independent, Lower Wishbone, Mcpherson Strut with coil spring",Semi-Independent; Twist beam with dual path strut,1490,1540,235/65 R17,235/65 R17,Electric Power,All Windows,Remote,140PS@3750rpm,350Nm@1750-2500rpm,Digital,Analog,Analog,2,5,Fabric,Manual,2741,235/65 R17,TRUE,TRUE,CD Player with USB & Aux-in,TRUE,TRUE,"2 Years / 75,000 KM (whichever is earlier)",TRUE,"Internal, With Remote",425,TRUE,TRUE,TRUE,Digital,Front,TRUE,Front & Rear,TRUE,"2 years + 1 year (3rd year extended warranty up to 75,000km) or 2 years + 2 years (3rd and 4th year extended warranty up to 1,00,000 kms).",TRUE,"Internal, With Remote",Analog,Manual,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,All Rows,2510,"Driver frontal airbag, Front passenger frontal airbag",FALSE,TRUE,TRUE,TRUE,2,"Rake, Reach",Rear sensors with camera,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,FALSE,Electric Adjustment,TRUE,FALSE,Cup Holders,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1139,1139,Tata,Harrier,Revotorq Xz,1721368,1956,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,50,Diesel,1706,4598,1894,Hatchback,5,52,17,16.7,1785,6,205,Ventilated Disc,Drum,"Independent, Lower Wishbone, Mcpherson Strut with coil spring",Semi-Independent; Twist beam with dual path strut,1490,1540,235/65 R17,235/65 R17,Electric Power,All Windows,Remote,140PS@3750rpm,350Nm@1750-2500rpm,Digital,Analog,Analog,2,5,Fabric,Manual,2741,235/65 R17,TRUE,TRUE,CD Player with USB & Aux-in,TRUE,TRUE,"2 Years / 75,000 KM (whichever is earlier)",TRUE,"With Remote, Internal",425,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,"2 years + 1 year (3rd year extended warranty up to 75,000km) or 2 years + 2 years (3rd and 4th year extended warranty up to 1,00,000 kms).",TRUE,"Internal, With Remote",Analog,Manual,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,"Rake, Reach",Rear sensors with camera,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
1140,1140,Tata,Harrier,Revotorq Xz Dual Tone,1732231,1956,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,50,Diesel,1706,4598,1894,Hatchback,5,52,17,16.7,1785,6,205,Ventilated Disc,Drum,"Independent, Lower Wishbone, Mcpherson Strut with coil spring",Semi-Independent; Twist beam with dual path strut,1490,1540,235/65 R17,235/65 R17,Electric Power,All Windows,Remote,140PS@3750rpm,350Nm@1750-2500rpm,Digital,Analog,Analog,2,5,Fabric,Manual,2741,235/65 R17,TRUE,TRUE,CD Player with USB & Aux-in,TRUE,TRUE,"2 Years / 75,000 KM (whichever is earlier)",TRUE,"With Remote, Internal",425,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,"2 years + 1 year (3rd year extended warranty up to 75,000km) or 2 years + 2 years (3rd and 4th year extended warranty up to 1,00,000 kms).",TRUE,"Internal, With Remote",Analog,Manual,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,"Rake, Reach",Rear sensors with camera,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
1141,1141,Tata,Harrier,Revotorq Dark Edition,1730755,1956,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,50,Diesel,1706,4598,1894,Hatchback,5,52,17,16.7,1785,6,205,Ventilated Disc,Drum,"Independent, Lower Wishbone, Mcpherson Strut with coil spring",Semi-Independent; Twist beam with dual path strut,1490,1540,235/65 R17,235/65 R17,Electric Power,All Windows,Remote,140PS@3750rpm,350Nm@1750-2500rpm,Digital,Analog,Analog,2,5,Fabric,Manual,2741,235/65 R17,TRUE,TRUE,CD Player with USB & Aux-in,TRUE,TRUE,"2 Years / 75,000 KM (whichever is earlier)",TRUE,"With Remote, Internal",425,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,"2 years + 1 year (3rd year extended warranty up to 75,000km) or 2 years + 2 years (3rd and 4th year extended warranty up to 1,00,000 kms).",TRUE,"Internal, With Remote",Analog,Manual,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,"Rake, Reach",Rear sensors with camera,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
1142,1142,Isuzu,Dmax V-Cross,Standard,1654783,2499,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,52,Diesel,1840,5295,1860,Pick-up,4,7.3,10.3,10.3,1935,5,180,Ventilated Disc,Drum,Independent Double Wish Bone - Coil Spring Suspension,"Soft Ride, Leaf Spring",1570,1570,245/70 R16,245/70 R16,Hydraulic Power,All Windows,Smart Key,134PS@3600RPM,320NM@1800-2800RPM,Digital,Analog,Analog,TRUE,5,Fabric,Manual,3095,245 / 70 R16,FALSE,TRUE,CD Player with USB & Aux-in,TRUE,FALSE,"3 Years/1,00,000 Kms (Whichever comes earlier)",TRUE,Internal,350,TRUE,TRUE,TRUE,Digital,Front,FALSE,Front,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Analog,Manual,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Front Row,2200,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,FALSE,FALSE,2,Rake,Rear sensors with camera,FALSE,TRUE,FALSE,Touch Sensitive,Multifunction Steering Wheel,FALSE,TRUE,Electric Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1143,1143,Isuzu,Dmax V-Cross,High Z,1806813,2499,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,52,Diesel,1840,5295,1860,Pick-up,4,7.3,10.3,10.3,1945,5,180,Ventilated Disc,Drum,Independent Double Wish Bone - Coil Spring Suspension,"Soft Ride, Leaf Spring",1570,1570,245/70 R16,245/70 R16,Hydraulic Power,All Windows,Smart Key,134HP@3600RPM,320NM@1800-2800RPM,Digital,Analog,Analog,TRUE,5,Leather,Manual,3095,245 / 70 R16,FALSE,TRUE,CD Player with USB & Aux-in,TRUE,FALSE,"3 Years/1,00,000 Kms (Whichever comes earlier)",TRUE,Internal,350,TRUE,TRUE,TRUE,Digital,Front,FALSE,Front,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Analog,Manual,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Front Row,2230,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,FALSE,FALSE,2,Rake,Rear sensors with camera,FALSE,TRUE,FALSE,Touch Sensitive,Multifunction Steering Wheel,FALSE,TRUE,Electric Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1144,1144,Isuzu,Dmax V-Cross,Z Prestige,1999000,1898,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,52,Diesel,1855,5295,1860,Pick-up,4,7.3,10.3,10.3,1935,6,225,Ventilated Disc,Drum,Independent Double Wish Bone - Coil Spring Suspension,"Soft Ride, Leaf Spring",1570,1570,255/60 R18,255/60 R18,Hydraulic Power,All Windows,Smart Key,150PS@3600rpm,350Nm@1800-2800rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,3095,255/60 R18,FALSE,TRUE,CD Player with USB & Aux-in,TRUE,FALSE,"3 Years/1,00,000 Kms (Whichever comes earlier)",TRUE,Internal,265,TRUE,TRUE,TRUE,Digital,Front,FALSE,Front,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Analog,Manual,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Front Row,2510,"Driver frontal airbag, Front passenger frontal airbag, Front passenger head airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",TRUE,TRUE,FALSE,FALSE,6,Rake,Rear sensors with camera,FALSE,TRUE,FALSE,Touch Sensitive,Multifunction Steering Wheel,FALSE,TRUE,Electric Adjustment,FALSE,FALSE,Cup Holders,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
